W,"state_1_value__fft_coefficient__attr_""angle""__coeff_39","state_1_value__fft_coefficient__attr_""angle""__coeff_81","state_1_value__fft_coefficient__attr_""angle""__coeff_97","state_1_value__fft_coefficient__attr_""real""__coeff_67",state_2_value__energy_ratio_by_chunks__num_segments_10__segment_focus_8,"state_2_value__fft_coefficient__attr_""angle""__coeff_12","state_2_value__fft_coefficient__attr_""angle""__coeff_57","state_2_value__fft_coefficient__attr_""angle""__coeff_99","state_3_value__fft_coefficient__attr_""abs""__coeff_93","state_3_value__fft_coefficient__attr_""angle""__coeff_14","state_3_value__fft_coefficient__attr_""angle""__coeff_44","state_3_value__fft_coefficient__attr_""angle""__coeff_62","state_3_value__fft_coefficient__attr_""angle""__coeff_77","state_3_value__fft_coefficient__attr_""angle""__coeff_9","state_3_value__fft_coefficient__attr_""real""__coeff_50","state_4_value__fft_coefficient__attr_""angle""__coeff_27","state_4_value__fft_coefficient__attr_""angle""__coeff_70","state_4_value__fft_coefficient__attr_""angle""__coeff_9","state_4_value__fft_coefficient__attr_""imag""__coeff_43","state_4_value__fft_coefficient__attr_""imag""__coeff_51","state_4_value__fft_coefficient__attr_""imag""__coeff_70",Class
60,-46.0546989440918,-87.8428726196289,138.36181640625,-0.394866943359375,0.0111490683630108,-124.56500244140624,-8.24277114868164,-179.4779815673828,1.5037027597427368,-168.5799560546875,-155.84536743164062,-177.13717651367188,-85.68940734863281,170.10659790039062,-0.1058489829301834,4.919445037841797,159.64918518066406,-156.24896240234375,-0.0038762330077588,0.0249390732496976,0.0594591349363327,0
74,-136.0738067626953,125.48284149169922,-124.83023071289062,0.0783613249659538,0.0077131679281592,-0.7534217834472656,68.20464324951172,-93.27136993408205,0.5039278864860535,166.798828125,-120.21424102783205,167.53579711914062,-72.40401458740234,-25.65041923522949,0.0530138313770294,109.55332946777344,-166.4872283935547,146.00047302246094,0.0213681906461715,-0.0377022251486778,-0.0096408417448401,1
75,-54.14468383789063,-160.51014709472656,125.26848602294922,0.9004294276237488,0.0960179716348648,136.2925262451172,-138.99351501464844,55.61287689208984,1.0641634464263916,-53.37826156616211,-81.04662322998047,-179.69346618652344,-131.28196716308594,140.77427673339844,0.0581325441598892,-40.889591217041016,47.103214263916016,6.8473429679870605,-0.0176893696188926,-0.016239047050476,0.0624969936907291,0
79,64.13507080078125,-32.74993133544922,-27.966407775878903,-0.0237129479646682,0.092775210738182,-6.573578834533691,-80.23438262939453,91.4224624633789,1.3154938220977783,134.70849609375,-86.656005859375,153.54197692871094,-32.82877731323242,-78.431640625,0.0217376705259084,42.25502014160156,-147.8511962890625,-125.10018920898438,0.0363510996103286,-0.0239889565855264,-0.0523506291210651,1
82,-67.6871566772461,9.293492317199709,-108.20217895507812,-0.0384255461394786,0.0013010908151045,-78.45928192138672,57.79833221435547,147.71871948242188,0.8399873971939087,170.28399658203125,-132.01690673828125,32.87008285522461,-21.97080612182617,-18.95264434814453,0.0106444656848907,-119.55416870117188,147.76170349121094,-124.4415512084961,0.0090048378333449,0.0209499523043632,0.0136042656376957,1
50,-174.04962158203125,96.38280487060548,20.722972869873047,2.438963383610826e-05,0.0380500704050064,162.47952270507812,-98.56065368652344,83.7081298828125,0.6477295756340027,135.03164672851562,44.9222412109375,-5.43651008605957,-20.23973846435547,-18.91577339172364,0.0367072224617004,-165.61758422851562,161.03297424316406,124.9667510986328,0.0103454682976007,-0.0623099990189075,0.0040344963781535,0
70,-138.5509796142578,173.29566955566406,115.02489471435548,0.1752025634050369,0.0872599557042121,-12.897416114807127,-99.1861343383789,-142.24111938476562,0.1054941639304161,26.32862663269043,-65.79713439941406,111.45841217041016,152.78439331054688,157.6458282470703,0.0774623528122901,109.2170181274414,37.74028396606445,150.01661682128906,0.0281063076108694,-0.0366281010210514,0.0346372239291667,1
60,-138.6881866455078,-132.003173828125,127.33954620361328,-0.0280161220580339,0.0977981239557266,175.9776153564453,-136.5010528564453,173.32730102539062,0.3564154803752899,-150.38038635253906,130.8230743408203,-120.39598846435548,-129.16053771972656,55.30219650268555,0.009466229006648,-103.96331787109376,-92.36605072021484,-156.01220703125,0.0095806792378425,0.0042584249749779,-0.0077114589512348,0
80,-163.01918029785156,-50.859336853027344,-127.3655014038086,0.2735762596130371,0.036004401743412,-128.12478637695312,-89.89228057861328,47.539459228515625,0.4691184759140014,-89.940185546875,84.76747131347656,-13.447832107543944,-17.971830368041992,-23.957494735717773,-0.0660172253847122,-16.907487869262695,79.0189437866211,-8.616501808166504,0.0748875886201858,-0.0998440384864807,0.0578993335366249,0
43,87.01303100585938,120.6505126953125,148.92918395996094,-0.1308047175407409,0.0860854387283325,-45.07163619995117,-75.55572509765625,114.65360260009766,1.4612805843353271,178.06692504882812,50.355350494384766,-159.3865203857422,-98.26887512207033,157.80845642089844,-0.1136375963687896,57.202911376953125,126.19287109375,-142.036376953125,0.0367847755551338,-0.0564248412847518,0.031889371573925,0
