W,"seg3_state2_value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2","seg3_state3_value__fft_coefficient__attr_""angle""__coeff_76","seg3_state3_value__fft_coefficient__attr_""angle""__coeff_95",seg3_state3_value__ratio_beyond_r_sigma__r_0.5,"seg3_state4_value__fft_coefficient__attr_""angle""__coeff_96","seg4_state1_value__fft_coefficient__attr_""angle""__coeff_28","seg4_state1_value__fft_coefficient__attr_""angle""__coeff_81","seg4_state2_value__fft_coefficient__attr_""angle""__coeff_99","seg4_state3_value__fft_coefficient__attr_""angle""__coeff_44","seg4_state3_value__fft_coefficient__attr_""imag""__coeff_78","seg4_state4_value__fft_coefficient__attr_""angle""__coeff_43","seg4_state4_value__fft_coefficient__attr_""imag""__coeff_51","seg5_state1_value__fft_coefficient__attr_""angle""__coeff_39","seg5_state2_value__fft_coefficient__attr_""angle""__coeff_32","seg5_state3_value__fft_coefficient__attr_""angle""__coeff_91","seg5_state3_value__fft_coefficient__attr_""angle""__coeff_92",seg5_state3_value__sum_of_reoccurring_data_points,seg5_state3_value__sum_of_reoccurring_values,"seg5_state4_value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2","seg6_state1_value__fft_coefficient__attr_""angle""__coeff_59",seg6_state2_value__lempel_ziv_complexity__bins_5,"seg6_state3_value__fft_coefficient__attr_""angle""__coeff_18","seg6_state3_value__fft_coefficient__attr_""real""__coeff_48",seg6_state3_value__index_mass_quantile__q_0.8,seg6_state3_value__index_mass_quantile__q_0.9,seg7_state1_value__energy_ratio_by_chunks__num_segments_10__segment_focus_5,"seg7_state1_value__fft_coefficient__attr_""angle""__coeff_22",seg7_state2_value__large_standard_deviation__r_0.1,"seg7_state4_value__fft_coefficient__attr_""angle""__coeff_16","seg7_state4_value__fft_coefficient__attr_""real""__coeff_36","seg8_state1_value__fft_coefficient__attr_""angle""__coeff_17","seg8_state1_value__fft_coefficient__attr_""real""__coeff_0",seg8_state1_value__sum_values,"seg8_state2_value__fft_coefficient__attr_""angle""__coeff_2","seg8_state4_value__fft_coefficient__attr_""angle""__coeff_17","seg8_state4_value__fft_coefficient__attr_""angle""__coeff_36","seg9_state1_value__fft_coefficient__attr_""imag""__coeff_84","seg9_state2_value__fft_coefficient__attr_""angle""__coeff_70","seg9_state3_value__fft_coefficient__attr_""angle""__coeff_57",seg9_state4_value__partial_autocorrelation__lag_7,Class
55,-1.5377534509752877e-05,105.64762878417967,40.00170135498047,0.3508333333333333,150.18861389160156,81.46392059326172,-58.00457763671875,48.522945404052734,-103.67156982421876,0.5690433979034424,177.86746215820312,0.0012109712697565,-1.475399374961853,-52.95764923095703,-132.6338348388672,174.84205627441406,0.083740234375,0.0206298828125,-1.6220166799030267e-05,63.63588333129883,0.12875,-126.93560028076172,0.128920704126358,0.7445454545454545,0.9036363636363636,0.0811304152011871,12.95429229736328,0.0,-29.994213104248047,0.0011119731934741,-126.525146484375,-0.0374755859375,-0.0374755859375,-57.89717102050781,103.50828552246094,24.52761459350586,0.5751546621322632,166.18289184570312,21.345224380493164,-0.099533638927474,0
56,-9.955115274351556e-07,54.22383117675781,144.8087615966797,0.3054545454545455,17.647808074951172,-158.6033172607422,-23.076114654541016,-112.01204681396484,35.0825309753418,0.3189598619937897,31.25849151611328,-0.0300694741308689,141.32510375976562,117.95343780517578,24.76253700256348,-157.25914001464844,0.02032470703125,0.01727294921875,-1.7676022252999246e-05,-110.42481231689452,0.0975,-91.1825180053711,0.0769179910421371,0.7771186440677966,0.8788135593220339,0.0872635841369628,-67.34375,0.0,173.4735107421875,-0.0085807908326387,-130.19583129882812,-0.053955078125,-0.053955078125,-155.01724243164062,-117.07170867919922,-89.02659606933594,0.1233270093798637,-125.6413345336914,-133.5345458984375,-0.0789654996452858,0
82,-1.3249094990896992e-05,13.838826179504396,124.79713439941406,0.3698795180722891,135.2629852294922,-152.76368713378906,60.72637939453125,-164.1343994140625,-100.0293960571289,-0.095630832016468,157.825927734375,-0.0122929057106375,-138.44149780273438,161.3656005859375,124.33836364746094,171.33840942382812,0.3724365234375,0.099273681640625,5.926336598349735e-06,-147.64585876464844,0.0421985815602836,1.928670048713684,-0.043172687292099,0.7804597701149425,0.8833333333333333,0.3084904551506042,-16.145849227905273,0.0,-18.442466735839844,-0.0460210442543029,71.49465942382812,-0.133575439453125,-0.133575439453125,151.43202209472656,40.5166244506836,0.13738614320755,0.4378290772438049,23.590219497680664,71.82918548583984,-0.0293093862566895,1
53,3.288953666924499e-05,-24.728103637695312,-22.158172607421875,0.4197368421052631,129.66860961914062,75.0800552368164,70.62944030761719,155.3484344482422,-21.08939552307129,0.0607818663120269,-72.31082153320312,-0.0240451619029045,166.0587921142578,-51.17310333251953,109.85685729980467,-135.2788543701172,-0.312469482421875,-0.049072265625,-1.3607938853965608e-05,129.06430053710938,0.1010948905109489,-46.61601638793945,-0.0235361587256193,0.7253164556962025,0.8563291139240506,0.0985821932554245,0.0029217582195997,0.0,81.40167999267578,0.0301950722932815,-85.4072036743164,-0.0758056640625,-0.0758056640625,-112.76220703125,-106.6356201171875,34.14186477661133,-0.1434767693281173,3.846233129501343,59.57944107055664,-0.1786938889641786,0
87,3.459424260654487e-05,5.531984806060791,140.43527221679688,0.2629310344827586,-101.48516845703124,-123.81689453125,49.83594131469727,81.93925476074219,-46.965965270996094,0.2321739643812179,-106.98673248291016,0.0011726570082828,-104.89334106445312,11.207738876342772,143.26947021484375,-158.56430053710938,-0.0078125,0.005462646484375,4.440797965798993e-06,-72.4910888671875,0.1091346153846153,44.39165115356445,-0.0046684793196618,0.7966666666666666,0.9075,0.0968212112784385,101.3256607055664,0.0,-92.24175262451172,-0.0019317349651828,-157.30039978027344,-0.041595458984375,-0.041595458984375,-132.5752716064453,-136.3516082763672,-34.380332946777344,0.0602464266121387,169.04063415527344,-102.09678649902344,-0.1206985544488624,0
75,-4.105233074369608e-06,0.1923096925020218,-122.85010528564452,0.1573333333333333,-97.83499908447266,122.68929290771484,82.67854309082031,33.24362564086914,-24.64873313903809,-0.0219746436923742,79.35386657714844,-0.0060530351474881,-1.142341375350952,-58.92192459106445,64.06148529052734,-120.0270538330078,-0.212493896484375,-0.08203125,4.016085313196527e-06,-59.4093017578125,0.0675,114.1018524169922,0.0396514497697353,0.7734375,0.88515625,0.1813863515853881,-21.44237899780273,0.0,-169.5053253173828,-0.0170407779514789,-110.98904418945312,-0.04736328125,-0.04736328125,-162.87904357910156,-13.979938507080078,0.0144589850679039,-0.1461325138807296,101.97337341308594,142.59326171875,-0.0779196452338177,1
64,-1.2028602213831618e-05,-30.532360076904297,-169.0514678955078,0.3588235294117647,-143.24014282226562,-116.2123794555664,-85.17738342285156,-55.22185134887695,-163.15296936035156,0.102415457367897,157.54518127441406,0.0130419600754976,-62.5590705871582,30.62543487548828,105.71243286132812,67.29197692871094,-0.26861572265625,-0.118621826171875,-4.818564775632694e-06,116.6731948852539,0.1495412844036697,111.04615020751952,-0.1174549460411071,0.8321428571428572,0.9142857142857144,0.1631301492452621,-49.48879623413086,0.0,-169.56504821777344,-0.0130788870155811,-50.76217269897461,-0.022125244140625,-0.022125244140625,59.85553741455078,4.701288223266602,-10.826533317565918,-0.7736783027648926,26.65118408203125,67.7375259399414,-0.199686042134036,1
104,-1.524404615338426e-05,-140.4427490234375,45.07828903198242,0.3078571428571429,-127.39183044433594,-105.84695434570312,95.0460205078125,119.84292602539062,-118.97116088867188,0.2014340758323669,126.75914764404295,0.0441073663532733,150.3572998046875,-47.63603973388672,89.37349700927734,-93.02839660644533,0.218658447265625,0.049896240234375,6.239149570319569e-07,155.50119018554688,0.0486486486486486,-65.38692474365234,0.0053782253526151,0.7726027397260274,0.8719178082191781,0.4959682524204254,-70.04615783691406,0.0,-36.92550659179688,-0.0220944583415985,62.36691665649414,-0.10321044921875,-0.10321044921875,-96.2117919921875,-55.88431930541992,61.29738235473633,-0.5190222859382629,88.0673828125,46.85259246826172,-0.1802910719799904,1
60,-1.625865297683049e-05,-65.39197540283203,-24.78952407836914,0.4025,-33.181148529052734,3.726227283477783,-29.665321350097656,-156.52212524414062,-122.63475036621094,1.402443766593933,175.35769653320312,0.0167344231158494,-30.964887619018555,-87.35845184326172,-177.35035705566406,12.638758659362791,-0.2496337890625,-0.071044921875,5.807533398183296e-06,35.30997467041016,0.0948717948717948,7.18265962600708,0.1883630752563476,0.778125,0.8671875,0.1187158972024917,149.42514038085938,0.0,-158.97659301757812,-0.0281054582446813,103.43545532226562,-0.0902099609375,-0.0902099609375,60.34966659545898,-13.409916877746582,163.73977661132812,0.0152622191235423,-150.56871032714844,35.33441162109375,-0.1180143278649722,1
47,2.499510082998313e-05,-21.158153533935547,139.97486877441406,0.4956989247311828,3.545522689819336,-32.453369140625,-125.48804473876952,99.69174194335938,159.44715881347656,-0.3403296768665313,-112.28532409667967,-0.0148058561608195,128.98306274414062,161.43983459472656,80.43537902832031,133.5038604736328,0.106536865234375,0.1336669921875,-1.2133090422139505e-05,11.075593948364258,0.1171532846715328,-16.90918731689453,-0.0212160125374794,0.7682795698924731,0.9016129032258065,0.120559737086296,-94.22264099121094,0.0,61.6811637878418,0.068481259047985,-71.82293701171875,-0.086395263671875,-0.086395263671875,154.36399841308594,-88.59724426269531,114.33035278320312,0.160092607140541,-161.0753631591797,-30.90052795410156,-0.1475452573344567,0
57,1.7215770640177652e-05,108.16502380371094,142.50868225097656,0.4317647058823529,-84.54784393310547,55.22806167602539,-111.59225463867188,144.46893310546875,-64.47537231445312,0.4789242744445801,97.90782165527344,-0.0829300284385681,-60.777469635009766,-34.355690002441406,148.6098175048828,-70.6341781616211,0.61859130859375,0.28851318359375,-4.948796231474262e-06,77.30463409423828,0.117578125,85.60131072998047,0.1637481451034546,0.7891304347826087,0.8891304347826087,0.0794299468398094,-147.36016845703125,0.0,167.7472381591797,0.0727434828877449,-176.7191619873047,-0.1220703125,-0.1220703125,-32.01123809814453,101.00920867919922,-1.758741021156311,-0.3644962608814239,124.65245819091795,-137.469970703125,-0.1113821364940952,0
84,-2.721312739595305e-06,100.56965637207033,100.17316436767578,0.3755952380952381,-132.45233154296875,-142.16944885253906,-78.01860809326172,-135.9237060546875,119.34764099121094,-0.234457641839981,131.17335510253906,0.1050213277339935,179.19439697265625,16.677907943725586,-23.98454093933105,11.24944305419922,-0.751678466796875,-0.329193115234375,-7.103229222593654e-07,76.05458068847656,0.0640350877192982,24.7048568725586,-0.0350496396422386,0.7955128205128205,0.8826923076923077,0.0878281518816948,-52.67895126342773,0.0,-166.34303283691406,-0.0786477625370025,175.85386657714844,-0.033294677734375,-0.033294677734375,39.8983039855957,103.76112365722656,-27.82306480407715,0.5734135508537292,-162.34249877929688,-133.4431915283203,-0.1435050019728803,1
60,-1.5466998775082177e-06,-81.90677642822266,76.71133422851562,0.3916666666666666,-32.76624298095703,9.723943710327148,-87.8428726196289,-179.4779815673828,-155.84536743164062,-1.1557471752166748,-1.9552369117736816,0.0249390732496976,57.930809020996094,-25.658435821533203,164.92739868164062,-5.561028480529785,0.094573974609375,0.05230712890625,-2.3224614778882824e-05,-161.3038787841797,0.126,-24.84399032592773,0.229340597987175,0.7213114754098361,0.8803278688524591,0.0621854998171329,113.71662139892578,0.0,64.71495819091797,-0.0123513005673885,-2.2044358253479004,-0.00665283203125,-0.00665283203125,-22.49731636047364,98.35638427734376,-147.725341796875,-0.3426786363124847,-89.29768371582031,-145.15480041503906,-0.1127321342394218,0
74,-1.3617191143566744e-05,9.740389823913574,117.25479888916016,0.2223880597014925,-1.9229029417037964,28.573410034179688,125.48284149169922,-93.27136993408205,-120.21424102783205,-0.3378518223762512,143.52505493164062,-0.0377022251486778,-43.36559677124024,-163.34564208984375,70.3126449584961,-112.66152954101562,-0.08575439453125,-0.0321044921875,-4.370418537291698e-06,-112.00739288330078,0.066504854368932,37.7667121887207,0.0040554502047598,0.7845070422535211,0.9190140845070424,0.170438677072525,99.0236358642578,0.0,-58.34205627441406,-0.0283200461417436,-75.77884674072266,-0.020233154296875,-0.020233154296875,131.32217407226562,-6.691597938537598,110.11043548583984,-0.1094160825014114,-135.1792755126953,-32.94025421142578,0.0988171526563452,1
75,7.230645678646397e-06,94.58431243896484,-71.78094482421875,0.335,85.47833251953125,-91.5955810546875,-160.51014709472656,55.61287689208984,-81.04662322998047,-1.3863404989242554,-48.69667053222656,-0.016239047050476,4.296431541442871,12.586393356323242,-133.54974365234375,82.780029296875,0.035003662109375,0.0286865234375,-4.2134724935749546e-06,-145.52560424804688,0.0858695652173913,-23.04252052307129,0.1820074021816253,0.8132075471698114,0.8811320754716981,0.1257537752389907,54.59523391723633,0.0,-159.847412109375,0.0273459758609533,14.003779411315918,0.032928466796875,0.032928466796875,-101.43050384521484,79.279296875,-168.84039306640625,-0.4910522103309631,-166.35372924804688,-86.0190200805664,-0.1241436088157094,0
79,-4.324683686718345e-06,-35.01179885864258,-179.6408233642578,0.3961538461538461,108.93372344970705,-23.70551300048828,-32.74993133544922,91.4224624633789,-86.656005859375,-0.4812557995319366,60.44943618774414,-0.0239889565855264,83.11588287353516,167.69081115722656,116.04417419433594,124.45506286621094,0.10992431640625,0.0404052734375,-9.70696419244632e-06,62.94729232788086,0.1028846153846153,159.72377014160156,-0.0703254491090774,0.8333333333333334,0.91,0.1139990761876106,-129.0703582763672,1.0,-44.82107162475586,-0.0303600765764713,173.4840850830078,-0.149444580078125,-0.149444580078125,-151.4736328125,78.94275665283203,35.9288444519043,0.9069894552230836,-156.9027099609375,63.989933013916016,-0.1755514379895414,1
82,-8.700756552570965e-06,-171.59153747558594,60.251914978027344,0.3472222222222222,-107.08894348144533,-18.87129211425781,9.293492317199709,147.71871948242188,-132.01690673828125,0.159966230392456,33.267234802246094,0.0209499523043632,7.386083602905273,-151.6699981689453,66.97453308105469,120.76261901855467,-0.13525390625,-0.09857177734375,-1.386019812343875e-05,-30.308712005615234,0.1289285714285714,-152.21646118164062,0.0198602601885795,0.8727272727272727,0.8935064935064935,0.0465146638453006,-171.78765869140625,0.0,-24.20452117919922,0.0091190123930573,-39.44369125366211,-0.050140380859375,-0.050140380859375,3.5839030742645264,173.42466735839844,124.5553970336914,-0.0019016189035028,5.570984840393066,140.67518615722656,-0.1409310875507906,1
50,1.2950067684869282e-05,-176.81570434570312,-115.37322235107422,0.4532894736842105,160.08824157714844,2.36014723777771,96.38280487060548,83.7081298828125,44.9222412109375,-0.0407826639711856,33.314876556396484,-0.0623099990189075,152.14878845214844,-83.30786895751953,-128.6384735107422,-122.59883880615234,0.031982421875,0.02081298828125,2.2950776838115416e-05,-161.4063262939453,0.0807971014492753,-1.380542874336243,-0.0052259298972785,0.8304054054054054,0.8689189189189189,0.0349013246595859,73.9127197265625,0.0,37.29550552368164,0.0049140024930238,168.46543884277344,-0.0985107421875,-0.0985107421875,-107.52536010742188,16.729753494262695,-82.76531982421875,0.406285285949707,81.73663330078125,32.1851806640625,-0.1847978525479736,0
70,-1.9127723135170527e-05,-34.676002502441406,-128.7716064453125,0.4584745762711864,57.73828887939453,83.57173156738281,173.29566955566406,-142.24111938476562,-65.79713439941406,-0.6310293674468994,40.36797332763672,-0.0366281010210514,-176.84429931640625,-149.1387939453125,169.8514862060547,-95.84008026123048,-0.116729736328125,-0.06146240234375,2.0116294763283804e-05,137.1249237060547,0.1162921348314606,135.63645935058594,0.1787872016429901,0.7455357142857143,0.8910714285714286,0.0506983399391174,39.58477783203125,0.0,-63.8837776184082,0.0055313310585916,128.6777801513672,-0.05908203125,-0.05908203125,170.11441040039062,-52.13831329345703,-38.805057525634766,0.1953429281711578,-132.52906799316406,43.76400375366211,-0.1273233177245166,1
60,1.402462203259347e-06,74.55484008789062,98.60203552246094,0.4111111111111111,-70.93905639648438,-5.125809669494629,-132.003173828125,173.32730102539062,130.8230743408203,-0.0889316871762275,154.24017333984375,0.0042584249749779,57.91231536865234,-132.8622283935547,118.08935546875,-170.64866638183594,-0.110198974609375,0.000946044921875,1.4134944876786903e-06,-67.23909759521484,0.0717592592592592,-64.66273498535156,-0.0082169929519295,0.7586666666666667,0.858,0.0920532643795013,-118.2210922241211,0.0,1.5238982439041138,0.004435263108462,55.44523620605469,-0.036285400390625,-0.036285400390625,-98.71790313720705,166.55731201171875,90.48036193847656,-0.1741389334201812,112.71755981445312,22.90461540222168,-0.170641162204354,0
80,-1.6425725334556773e-05,79.01483917236328,135.87545776367188,0.2918269230769231,-1.103669047355652,25.128381729125977,-50.859336853027344,47.539459228515625,84.76747131347656,-0.3620780706405639,117.64964294433594,-0.0998440384864807,140.0870361328125,-23.6997184753418,174.74806213378906,166.4163055419922,-0.060211181640625,0.006744384765625,-5.205162779020611e-06,97.36701202392578,0.0775423728813559,-143.5555419921875,0.1175263226032257,0.7485714285714286,0.7907142857142857,0.0225793253630399,116.95124053955078,0.0,159.10972595214844,0.0395658276975154,-21.65349769592285,-0.061614990234375,-0.061614990234375,157.54519653320312,-67.5384521484375,143.41500854492188,-0.2152695506811142,150.8651123046875,115.8886947631836,-0.140287307295373,0
43,-2.2396581698558293e-05,162.16778564453125,-165.00442504882812,0.4949438202247191,89.11949157714844,70.74432373046875,120.6505126953125,114.65360260009766,50.355350494384766,-0.0612314045429229,62.56472396850586,-0.0564248412847518,-127.0694808959961,176.6550750732422,-110.77279663085938,146.1013946533203,0.336578369140625,0.136688232421875,-1.4645856936112978e-05,-98.88086700439452,0.0866412213740458,8.82520580291748,0.0550761111080646,0.7930851063829787,0.901595744680851,0.0467611663043499,74.45184326171875,0.0,48.55910110473633,-0.0255632363259792,-83.98402404785156,-0.017791748046875,-0.017791748046875,-121.95481872558594,163.18716430664062,21.23590469360352,0.0301511958241462,-39.98414611816406,-111.55780029296876,-0.1917483207692506,0
