participant,segment,rms,zcr,amplitude_range,max_amplitude,min_amplitude,skewness,kurtosis
Participant_BPF_67,4,0.007874206,0.07822265625,0.1343689,0.059326172,-0.075042725,-0.45724400877952576,8.551444
Participant_BPF_67,5,0.0082091,0.0799560546875,0.15286255,0.0753479,-0.07751465,-0.4043929874897003,8.621556
Participant_BPF_67,6,0.008613074,0.081396484375,0.1796875,0.0753479,-0.1043396,-0.3036562204360962,10.751299
Participant_BPF_67,7,0.009557796,0.08314208984375,0.35806274,0.1338501,-0.22421265,-0.992949366569519,43.08889
Participant_BPF_67,8,0.009907266,0.0825439453125,0.35806274,0.1338501,-0.22421265,-1.1084519624710083,38.557972
Participant_BPF_67,9,0.008537714,0.080517578125,0.2083435,0.07388306,-0.13446045,-0.6677769422531128,14.622107
Participant_BPF_68,3,0.012381424,0.0971923828125,0.50494385,0.28240967,-0.22253418,1.462226152420044,71.909615
Participant_BPF_68,4,0.010979543,0.0962158203125,0.50494385,0.28240967,-0.22253418,1.0333781242370605,67.16741
Participant_BPF_68,5,0.009599902,0.09384765625,0.19052124,0.10348511,-0.08703613,0.5591986775398254,17.046915
Participant_BPF_68,6,0.009484669,0.093408203125,0.17715454,0.09011841,-0.08703613,0.31081879138946533,16.09024
Participant_BPF_68,7,0.009730687,0.09666748046875,0.18252563,0.09637451,-0.08615112,0.2844005525112152,15.527449
Participant_BPF_68,8,0.009291858,0.0990966796875,0.18655396,0.09637451,-0.09017944,0.17832641303539276,16.026602
Participant_BPF_68,9,0.008447099,0.09727783203125,0.18145752,0.091278076,-0.09017944,0.09921716153621674,17.35056
Participant_BPF_69,3,0.009252185,0.0968994140625,0.18670654,0.09539795,-0.091308594,-0.09754115343093872,11.271331
Participant_BPF_69,4,0.012391115,0.09693603515625,0.7215576,0.32669067,-0.39486694,-0.7467330694198608,113.52895
Participant_BPF_69,5,0.012755191,0.0950927734375,0.7215576,0.32669067,-0.39486694,-0.8374565243721008,112.645164
Participant_BPF_69,6,0.010371139,0.0974853515625,0.3171692,0.13909912,-0.17807007,-0.6404714584350586,39.64503
Participant_BPF_69,7,0.009318693,0.09881591796875,0.24700928,0.120025635,-0.12698364,-0.10022057592868805,25.138906
Participant_BPF_69,8,0.008863878,0.096826171875,0.23626709,0.119018555,-0.117248535,0.40153929591178894,24.157753
Participant_BPF_69,9,0.010145416,0.09755859375,0.4057312,0.20703125,-0.19869995,0.4275524318218231,61.90188
Participant_BPF_70,3,0.006211671,0.1123779296875,0.3951416,0.19003296,-0.20510864,-0.5646297931671143,146.1374
Participant_BPF_70,4,0.004949309,0.1107177734375,0.34872437,0.19003296,-0.1586914,1.0194478034973145,167.74387
Participant_BPF_70,5,0.0032936495,0.11231689453125,0.17507935,0.08886719,-0.08621216,0.3405599594116211,121.54883
Participant_BPF_70,6,0.0029339038,0.11138916015625,0.1234436,0.05621338,-0.067230225,-0.6647964119911194,75.68484
Participant_BPF_70,7,0.002410995,0.1064208984375,0.1234436,0.05621338,-0.067230225,-0.41788890957832336,81.79955
Participant_BPF_70,8,0.003019149,0.106982421875,0.12814331,0.07122803,-0.056915283,0.11895183473825455,80.51126
Participant_BPF_70,9,0.0037175906,0.1076904296875,0.12896729,0.07122803,-0.057739258,-0.07386155426502228,61.941574
Participant_BPF_71,3,0.00894664,0.1087890625,0.56362915,0.23937988,-0.32424927,-1.4946553707122803,168.22261
Participant_BPF_71,4,0.005691609,0.0966064453125,0.20904541,0.10491943,-0.10412598,-0.09618277102708817,58.894836
Participant_BPF_71,5,0.0043656765,0.0935791015625,0.18331909,0.11355591,-0.06976318,0.9600162506103516,69.49772
Participant_BPF_71,6,0.004269883,0.0947998046875,0.1817627,0.11355591,-0.06820679,1.866640567779541,78.18985
Participant_BPF_71,7,0.0038702958,0.0969482421875,0.14422607,0.08401489,-0.06021118,1.1042392253875732,47.440605
Participant_BPF_71,8,0.004007605,0.093896484375,0.14797974,0.06976318,-0.07821655,0.014682190492749214,41.955235
Participant_BPF_71,9,0.0042262017,0.093994140625,0.14797974,0.06976318,-0.07821655,0.13110435009002686,36.537273
Participant_BPF_72,3,0.0039616125,0.0894775390625,0.100128174,0.057525635,-0.04260254,0.1113140881061554,10.563562
Participant_BPF_72,4,0.0037720564,0.0871826171875,0.100128174,0.057525635,-0.04260254,0.12901408970355988,11.861069
Participant_BPF_72,5,0.0035478962,0.08848876953125,0.042510986,0.02130127,-0.021209717,-0.11460267007350922,5.663658
Participant_BPF_72,6,0.003709387,0.0920166015625,0.06326294,0.031951904,-0.031311035,-0.09602942317724228,6.847479
Participant_BPF_72,7,0.0036185298,0.08984375,0.06326294,0.031951904,-0.031311035,-0.031171564012765884,7.7094507
Participant_BPF_72,8,0.0036470487,0.08756103515625,0.049194336,0.025024414,-0.024169922,-0.006974631454795599,7.4344482
Participant_BPF_72,9,0.00391028,0.09033203125,0.09661865,0.054748535,-0.041870117,0.19588612020015717,12.626641
Participant_BPF_73,3,0.0032998696,0.11353759765625,0.076934814,0.03857422,-0.038360596,0.11542578786611557,14.863171
Participant_BPF_73,4,0.0050182696,0.11533203125,0.584198,0.23199463,-0.35220337,-7.3163604736328125,949.7519
Participant_BPF_73,5,0.005110561,0.11529541015625,0.584198,0.23199463,-0.35220337,-7.184733867645264,929.3725
Participant_BPF_73,6,0.0037690245,0.11630859375,0.1317749,0.070739746,-0.061035156,0.42513301968574524,39.357822
Participant_BPF_73,7,0.0039842217,0.11795654296875,0.1317749,0.070739746,-0.061035156,0.46289539337158203,45.56893
Participant_BPF_73,8,0.0037790406,0.11798095703125,0.124572754,0.068115234,-0.05645752,0.500908613204956,34.44356
Participant_BPF_73,9,0.003525292,0.11995849609375,0.10321045,0.060943604,-0.042266846,0.36743584275245667,21.280033
Participant_BPF_74,3,0.0050497637,0.0969482421875,0.22958374,0.13500977,-0.094573975,0.40448197722435,90.85578
Participant_BPF_74,4,0.0052885176,0.09825439453125,0.22958374,0.13500977,-0.094573975,0.5248639583587646,83.49974
Participant_BPF_74,5,0.0044174613,0.10101318359375,0.13223267,0.06668091,-0.06555176,0.13542842864990234,24.526041
Participant_BPF_74,6,0.0046371887,0.1031982421875,0.16470337,0.09359741,-0.07110596,0.5358701944351196,37.13642
Participant_BPF_74,7,0.0045528165,0.10279541015625,0.16470337,0.09359741,-0.07110596,0.39982473850250244,38.43627
Participant_BPF_74,8,0.003763354,0.1022705078125,0.08392334,0.045562744,-0.038360596,-0.07573787122964859,16.56399
Participant_BPF_74,9,0.0037880833,0.10491943359375,0.08102417,0.045562744,-0.035461426,0.030308030545711517,13.335197
Participant_BPF_75,3,0.0034444972,0.09798583984375,0.055267334,0.0317688,-0.023498535,0.586338996887207,13.029688
Participant_BPF_75,4,0.003406763,0.09990234375,0.05734253,0.031829834,-0.025512695,0.7680936455726624,16.148672
Participant_BPF_75,5,0.0032391592,0.09957275390625,0.05734253,0.031829834,-0.025512695,0.7534573674201965,16.61814
Participant_BPF_75,6,0.003219047,0.10208740234375,0.06338501,0.03173828,-0.03164673,0.5929989218711853,16.284065
Participant_BPF_75,7,0.0036647576,0.10120849609375,0.10360718,0.06518555,-0.03842163,1.013268232345581,25.883419
Participant_BPF_75,8,0.0036355853,0.09947509765625,0.10360718,0.06518555,-0.03842163,0.9341908693313599,26.152172
Participant_BPF_75,9,0.0037640973,0.10184326171875,0.15621948,0.08621216,-0.070007324,0.6923723816871643,54.829205
Participant_BPF_76,3,0.0029042496,0.1146728515625,0.18322754,0.10180664,-0.0814209,1.1617515087127686,261.52985
Participant_BPF_76,4,0.0030596524,0.11334228515625,0.16989136,0.08581543,-0.08407593,-0.1925933063030243,177.92728
Participant_BPF_76,5,0.0025484911,0.11329345703125,0.16989136,0.08581543,-0.08407593,-0.6175150275230408,224.19237
Participant_BPF_76,6,0.001354792,0.11051025390625,0.026123047,0.014312744,-0.011810303,0.2251279652118683,11.453794
Participant_BPF_76,7,0.0014050198,0.11185302734375,0.041107178,0.023162842,-0.017944336,0.08584267646074295,21.777464
Participant_BPF_76,8,0.0016158338,0.11180419921875,0.042022705,0.023162842,-0.018859863,0.009543580934405327,21.904558
Participant_BPF_76,9,0.0015323439,0.10946044921875,0.034484863,0.015625,-0.018859863,0.02749776281416416,18.024687
Participant_BPF_77,3,0.008347517,0.0999267578125,0.74142456,0.41659546,-0.3248291,1.5504250526428223,252.4565
Participant_BPF_77,4,0.005666811,0.10006103515625,0.36694336,0.1567688,-0.21017456,-0.8744003772735596,209.32733
Participant_BPF_77,5,0.0059650023,0.1032470703125,0.36694336,0.1567688,-0.21017456,-0.7623117566108704,179.68677
Participant_BPF_77,6,0.00586998,0.10516357421875,0.16934204,0.08312988,-0.08621216,0.21737365424633026,30.057487
Participant_BPF_77,7,0.0055742348,0.1039794921875,0.16934204,0.08312988,-0.08621216,0.25294074416160583,31.504677
Participant_BPF_77,8,0.0052112183,0.1010498046875,0.22003174,0.109802246,-0.11022949,0.2174215018749237,63.73098
Participant_BPF_77,9,0.005061027,0.10335693359375,0.22003174,0.109802246,-0.11022949,0.16077740490436554,69.557
Participant_BPF_78,3,0.006167927,0.07830810546875,0.08181763,0.04043579,-0.041381836,0.02033652551472187,5.718755
Participant_BPF_78,4,0.006094381,0.0824951171875,0.07852173,0.03945923,-0.0390625,-0.00449400907382369,5.138278
Participant_BPF_78,5,0.0060543143,0.08394775390625,0.10598755,0.06109619,-0.044891357,-0.00994562916457653,5.302699
Participant_BPF_78,6,0.006581926,0.08636474609375,0.124572754,0.07144165,-0.053131104,0.1098545491695404,8.102686
Participant_BPF_78,7,0.006766169,0.0870849609375,0.124572754,0.07144165,-0.053131104,0.08634481579065323,7.6513395
Participant_BPF_78,8,0.00598768,0.08203125,0.07424927,0.036254883,-0.037994385,0.01168309710919857,4.9239817
Participant_BPF_78,9,0.00572709,0.0796630859375,0.06808472,0.0335083,-0.034576416,-0.011166556738317013,4.351131
