participant,segment,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectrum_skewness,spectrum_kurtosis
Participant_BPF_73,5,127.86175367387825,75.96397645832877,191.455078125,0.00039239475,2.136561155319214,3.9266882
Participant_BPF_73,6,126.08237296480812,78.45961271207432,187.3291015625,0.00070651434,3.678295135498047,17.684822
Participant_BPF_73,7,128.22447968536972,77.70096216804943,191.552734375,0.0005059706,3.476815938949585,15.845715
Participant_BPF_73,8,125.16864930901143,76.31614696352274,185.5224609375,0.00053537457,3.799577474594116,18.605461
Participant_BPF_73,9,120.78355560040987,73.71293974328962,181.54296875,0.0002892083,4.220682621002197,24.904522
Participant_BPF_74,3,150.09091299318933,90.00850434172753,226.2939453125,0.0012201223,2.7102572917938232,7.9687967
Participant_BPF_74,4,149.08401553300928,89.40885314257143,222.9248046875,0.0012923535,2.6938517093658447,7.702235
Participant_BPF_74,5,140.43855102973356,82.43918960659835,209.4970703125,0.0006444996,3.007310390472412,10.389013
Participant_BPF_74,6,145.94640326700454,88.82410982048857,219.1650390625,0.0021308619,2.9802708625793457,10.107475
Participant_BPF_74,7,146.98109301397048,87.16403131472995,223.73046875,0.0007947691,2.933199882507324,9.767964
Participant_BPF_74,8,143.88759698522455,87.37669212486607,215.283203125,0.0013375153,3.1411631107330322,12.065343
Participant_BPF_74,9,140.37556689894993,82.46421308161659,207.91015625,0.00079407066,2.948925495147705,9.676744
Participant_BPF_75,3,118.85284686195114,77.82226592210513,181.0302734375,0.0005878756,4.592095375061035,28.53944
Participant_BPF_75,4,116.83170768753709,77.14910407648804,176.0498046875,0.00044241146,4.415413856506348,24.935469
Participant_BPF_75,5,116.76658860744219,77.44513493795412,176.5380859375,0.0004294791,4.411632061004639,24.658628
Participant_BPF_75,6,119.70111059565075,77.39120024483579,182.421875,0.0004635277,4.280056953430176,23.633625
Participant_BPF_75,7,120.62332811098572,78.97666358565871,183.0810546875,0.0007982714,4.108928680419922,21.914873
Participant_BPF_75,8,119.1957530526397,80.6328562874418,181.7626953125,0.0013840417,4.1428375244140625,21.449188
Participant_BPF_75,9,122.09916370856715,82.9616185166567,184.7900390625,0.001238172,3.6579766273498535,17.255495
Participant_BPF_76,3,152.09274055782384,86.89074886202263,219.4091796875,0.0010604484,2.8395955562591553,8.515388
Participant_BPF_76,4,151.26679652281683,87.68779811248571,219.53125,0.0012033338,2.9136242866516113,9.349171
Participant_BPF_76,5,144.4329056898221,91.51823653001523,208.7890625,0.0017607764,3.1101326942443848,10.447002
Participant_BPF_76,6,139.67243194642194,95.16620759884657,198.6083984375,0.0016762143,3.3646328449249268,13.023888
Participant_BPF_76,7,139.56374820333204,92.87861539940484,198.33984375,0.0015037624,3.1949474811553955,11.330837
Participant_BPF_76,8,140.34241506250714,89.54583710612691,199.4140625,0.0014156312,3.125110626220703,10.744606
Participant_BPF_76,9,140.07049450316512,90.2039150295154,200.1220703125,0.0014806928,3.1340506076812744,10.968142
Participant_BPF_77,3,134.0006608296771,75.19883650817783,194.3603515625,0.00039930138,2.607468843460083,6.7173147
Participant_BPF_77,4,132.63167821113814,78.92387210846348,193.5791015625,0.0012755193,2.664340019226074,7.550276
Participant_BPF_77,5,129.8472381589109,74.26872603946677,192.7734375,0.00040543987,2.656970500946045,7.3332176
Participant_BPF_77,6,129.01493854828058,74.3620189874679,191.1376953125,0.00055920455,3.310526132583618,12.596401
Participant_BPF_77,7,129.32563025027576,74.74035611881091,191.4306640625,0.00055004837,3.2956838607788086,12.748419
Participant_BPF_77,8,128.184242013828,74.34234736186171,190.33203125,0.0003950089,3.239016056060791,12.423125
Participant_BPF_77,9,127.29860512277737,75.80589370643536,189.599609375,0.00057642395,3.2368757724761963,11.612821
Participant_BPF_78,3,117.44004860720811,84.3911700145517,186.7919921875,0.0007018348,4.415653705596924,24.372019
Participant_BPF_78,4,117.33972210930627,82.2871595281369,189.74609375,0.00032774505,4.6040544509887695,28.415588
Participant_BPF_78,5,123.85314297887278,88.46771994332566,206.93359375,0.00059475,4.546357154846191,26.79878
Participant_BPF_78,6,130.42995499114699,93.1721140416568,221.875,0.00051596266,3.8788323402404785,18.297571
Participant_BPF_78,7,127.80866205733128,90.9407058924954,213.5009765625,0.00070860155,4.2499098777771,23.128868
Participant_BPF_78,8,120.97873006473856,85.81999203767397,198.681640625,0.00039423295,4.562989234924316,26.392809
Participant_BPF_78,9,121.17540836034834,86.83707764857076,197.4365234375,0.00063834083,4.536154270172119,26.330387
